MATRICULA;COD_SETOR;COD_CARGO;NIVEL_CARGO;COD STATUS;DATA_INGRESSO;DATA FIM;SALARIO_BASE;ADICIONAIS;ISE 2020;AV DESEMPENHO 2020
8442572799;1;1;2;1;22/07/2014;;7103,91;574,38;5;2
7371943399;3;22;1;1;20/08/2010;;8232,64;574,38;5;4
8002031999;3;22;1;1;04/03/2015;;7803,45;563,79;5;2
8321396399;1;1;3;1;16/03/2007;;9679,66;574,38;6;4
7681303299;1;5;1;4;30/06/1977;11/08/2021;14320,12;0;9;7
7320783299;3;22;1;1;20/05/2014;;11800,12;579,14;9;6
7911259699;3;22;2;1;07/04/2017;;11800,12;799,53;6;7
8401385199;3;22;3;4;20/11/1991;27/11/2020;12763,01;0;;
7962661399;3;22;2;1;13/02/2017;;11800,12;674,52;6;4
7600655099;2;12;1;1;25/02/2014;;8852,56;895,96;6;3
7630693899;3;22;1;1;08/04/2010;;11800,12;582,33;5;7
7210624099;3;22;2;1;08/11/2017;;11800,12;574,38;8;5
7551767199;3;22;1;1;04/01/2016;;7803,45;458;8;9
8391920699;1;4;3;1;29/12/2009;;8966,61;577,28;5;3
7212465799;3;22;2;1;15/06/2016;;11800,12;781,02;9;5
7462596899;3;22;2;5;02/10/2014;07/06/2020;5467;0;;
8582003199;1;4;2;1;29/12/1988;;12216,44;582,33;9;7
8531138899;3;22;1;1;06/03/2017;;11800,12;458;6;2
7791873299;3;22;3;1;10/04/1987;;13940,6;582,33;8;9
8512800099;3;22;1;1;30/09/2016;;8149,43;566,26;6;4
7432822399;3;22;1;1;01/07/2013;;11909,88;582,33;5;2
7711180699;3;22;1;1;10/09/2007;;7959,51;458;8;4
8381822499;3;22;2;1;30/03/2016;;11800,12;458;7;7
7270982799;3;22;3;1;05/06/2013;;7803,45;1102,02;7;5
7440864699;3;22;2;1;30/09/2019;;9616,18;458;7;6
8020950999;3;22;3;1;22/01/2014;;11800,12;568,73;9;8
7350673599;3;22;2;2;11/03/1999;17/06/2019;4157,95;0;;
7561323199;3;22;2;1;02/08/2010;;7803,45;806,44;7;7
7751973699;3;22;3;1;27/02/1996;;12545,87;706,66;6;7
7211965199;3;22;1;1;12/02/2010;;7803,45;568,73;7;5
7611713799;3;22;2;4;27/12/2019;02/09/2020;11800,12;904,36;;
11010004899;3;22;2;1;21/12/2020;;6189;587;8;4
8431809999;3;22;3;1;29/12/2008;;10016,38;520,17;5;7
8161016899;3;22;1;1;27/04/2015;;7803,45;778,54;7;5
7462658399;1;1;2;1;11/12/1990;;14269,1;1664,07;4;6
8282828999;3;20;2;1;08/09/2004;;10449,39;577,28;8;5
7671177299;3;22;3;2;15/12/2006;31/03/2020;11184,95;191,12;;
8602179199;3;22;2;1;18/11/2015;;12348,96;1116,22;7;7
8412410099;3;20;3;1;26/10/2010;;10726,03;895,38;9;9
8190559699;3;22;2;1;15/02/2013;;11800,12;579,14;6;7
7670882699;3;22;2;1;14/09/1993;;17014,12;458;6;2
7630737199;3;22;1;1;18/01/2017;;11800,12;568,73;5;2
7972454099;3;22;2;1;22/09/2014;;7803,45;889,27;8;7
7911603099;3;20;2;1;06/04/2017;;6333,6;458;5;3
8071483999;1;4;3;1;02/05/1984;;14322,31;582,33;5;5
8531240299;3;22;2;1;10/11/2017;;7803,45;991,29;9;4
8582629199;3;22;1;1;04/11/2009;;11800,12;458;7;6
7882377399;1;4;1;2;28/02/2011;25/10/2019;18076,05;0;;
7971554399;3;22;2;1;20/03/2018;;11800,12;458;5;5
7352292399;3;22;2;1;19/07/2016;;11800,12;575,42;3;5
11390000699;3;22;1;1;12/11/2020;;9616,18;574,38;9;4
8612564099;3;22;2;1;05/04/2011;;7803,45;585,49;9;7
8341581099;3;22;2;1;23/01/2017;;11800,12;582,33;5;3
8522773299;1;1;3;1;08/08/2013;;8630,04;674,52;5;4
8181450199;3;22;3;1;14/11/2013;;7044,42;779;7;8
8491069399;3;22;1;2;21/11/2017;21/09/2020;5434,85;0;;
7880520799;1;4;2;1;30/04/2009;;9679,66;575,42;9;5
7271991999;3;22;1;1;05/05/2016;;11800,12;458;6;7
8381086099;3;22;2;1;22/11/2019;;9616,18;458;5;6
7851017799;3;22;1;2;31/05/2013;22/02/2021;4663,65;0;9;8
8270588399;3;22;3;1;22/08/2014;;11800,12;997,98;8;6
8572096999;3;22;2;1;11/12/1990;;11800,12;458;9;9
7591251299;1;4;1;1;20/07/2021;;7694,25;674,82;6;4
7282743099;3;20;2;1;20/04/2009;;10323,4;458;9;9
7981562999;1;4;2;1;01/11/1982;;13248,71;706,66;7;7
7990723299;3;22;2;1;13/06/2016;;11800,12;458;8;4
8270759999;1;1;3;1;17/09/2007;;8601,52;582,33;6;2
8410704099;3;22;2;2;01/08/2006;23/08/2018;5831,21;0;;
7671233199;1;1;1;1;07/12/2011;;8306,11;577,28;7;9
7901419599;3;22;1;1;02/10/2014;;11835,8;458;10;8
8342699499;3;22;2;1;05/11/2012;;8232,64;779;8;6
8331436699;3;22;1;1;27/06/2018;;10097;458;4;1
8632673299;3;22;2;1;27/09/2013;;11800,12;575,42;8;5
8032060099;1;1;3;1;19/08/2010;;11578,98;575,42;6;3
8461694899;3;22;1;1;26/01/2017;;11800,12;680,25;9;8
8600858199;3;22;2;1;23/10/2020;;7375,075;458;6;4
7242360999;3;22;1;1;01/07/2016;;11800,12;458;9;8
7902807699;3;23;3;1;08/11/1985;;13730,39;582,33;10;8
8391785999;3;22;2;1;06/02/2015;;11800,12;991,29;7;5
7361666599;3;22;2;1;08/02/2017;;11800,12;582,33;8;7
7752473099;3;22;3;1;19/09/2012;;6242,76;1226,16;5;5
7401551599;3;22;2;1;21/09/2016;;11800,12;568,73;5;2
8442307099;3;22;2;1;04/03/2020;;9616,18;458;8;4
8280945199;3;22;1;1;29/01/2018;;7155,54;458;7;6
8392793399;3;22;2;1;21/08/2017;;11800,12;779;3;5
8510599599;3;22;2;1;02/02/2018;;11800,12;779;8;5
7221065899;2;10;2;1;25/09/2013;;7405,44;574,38;5;7
7282763799;3;22;2;1;08/01/2015;;11800,12;458;7;6
8570808899;3;22;1;1;25/11/2019;;9616,18;458;5;4
7931064299;3;22;2;1;30/03/2017;;11800,12;1102,02;9;8
8111247299;3;22;1;1;27/12/2019;;9616,18;568,73;10;8
7472228699;3;22;2;1;11/07/2018;;11800,12;679,46;9;8
8471361699;3;22;2;1;29/04/2015;;12897,8;574,38;3;5
8612133999;3;22;1;1;25/07/2014;;7803,45;991,29;5;4
8432366299;1;1;2;1;09/05/2016;;6837,25;637,21;9;5
8111747599;4;25;1;1;14/12/2018;;5646,82;458;5;5
7881437999;3;22;2;1;27/03/2019;;7044,42;779;7;8
8031439999;3;22;2;1;12/07/2018;;6189;587;7;5
7562794399;2;12;2;1;02/01/2019;;7897,96;563,79;5;4
7302378699;3;22;2;1;23/03/2018;;11871,48;458;5;3
8521980599;3;20;1;1;15/12/2015;;7405,44;580,02;6;4
8400918399;3;22;1;1;12/08/2016;;11800,12;1113,32;6;4
7810887199;3;22;1;1;18/01/2017;;11800,12;568,73;5;6
7260583799;1;1;1;1;28/04/2014;;8306,11;685,11;5;5
8091407299;3;22;2;1;19/05/2017;;5831,21;458;7;6
7221302099;3;22;1;1;04/05/2015;;11800,12;895,38;8;7
7401494299;3;22;1;2;28/05/2015;14/07/2018;7380,95;0;;
7452026699;3;22;2;1;18/03/2014;;8232,64;792,32;6;1
7982769499;3;22;1;1;30/10/2017;;11800,12;563,79;9;7
8461735599;3;22;1;2;23/07/2018;10/03/2020;7741,5625;1547;;
7942631999;3;22;2;1;15/09/2020;;9616,18;458;7;4
7581867899;1;1;1;1;21/10/2010;;9316,32;889,73;8;8
7242589399;1;4;1;1;06/05/2016;;6837,25;569,43;7;8
7842053599;3;22;3;1;27/02/2014;;8232,64;1107,67;5;7
7462629999;3;22;2;1;04/04/2016;;3511,55;1290,83;8;7
8332519399;3;22;2;1;31/01/2017;;11800,12;779;1;4
7330991299;3;22;1;1;12/11/2019;;9616,18;458;6;3
7261826499;3;22;2;1;06/12/2016;;11800,12;674,52;9;9
7442750199;3;22;2;1;29/11/2017;;12348,96;563,79;8;4
8421068099;3;22;3;1;16/07/2014;;5831,21;809,24;7;9
8472510299;1;1;2;1;21/10/2015;;7994,33;568,73;9;8
7721109399;3;22;2;4;15/02/2018;27/06/2020;18939,7625;0;;
8391574799;3;22;3;4;09/04/2014;13/09/2020;13413,71;191,12;;
8591173799;3;23;2;1;24/01/2018;;6095,86;458;6;1
7830789399;4;25;3;1;03/07/2014;;7103,91;1109,06;6;4
7311911599;3;22;2;1;21/08/2019;;6189;587;6;4
8472115299;3;22;2;1;16/06/2014;;11800,12;563,79;8;8
8471768399;1;1;2;1;17/03/2015;;6837,25;779;8;5
7841386899;3;22;1;2;09/03/2020;11/02/2021;7670,075;458;9;6
8632143199;2;12;2;1;19/05/2016;;7363,19;569,43;7;5
8142576999;1;1;2;1;20/06/2013;;7103,91;1119,65;6;3
8271798699;3;22;2;1;03/09/2020;;9616,18;458;6;4
7351256899;3;22;3;1;20/05/2014;;7803,45;458;10;8
7252776299;1;1;2;1;06/06/2017;;6494,74;680,86;5;1
7961813799;3;22;1;1;26/05/2015;;11800,12;568,73;7;4
7522184199;3;22;1;1;02/12/2019;;9616,18;563,79;7;4
7420993599;3;22;2;1;04/09/2019;;9616,18;458;6;7
8161450699;3;22;2;1;07/12/2015;;7803,45;458;7;6
7941538299;1;1;1;1;14/01/2015;;7103,91;730,98;8;4
7702261999;3;22;1;1;25/02/2013;;11800,12;568,73;5;1
8062133699;3;22;1;1;05/06/2013;;7803,45;779;4;5
7402548299;3;23;3;2;03/11/2010;17/02/2021;23291,23;0;9;9
8071358999;3;22;1;1;30/08/2019;;9616,18;458;6;4
8472598299;3;22;1;1;31/08/2012;;11800,12;458;4;4
7741589599;1;1;2;1;11/12/1990;;19368,12;899,68;7;7
7892174499;3;22;2;1;28/02/2011;;12348,96;753,3;10;9
7640547699;3;22;2;1;11/12/2017;;11800,12;991,29;7;5
11520004999;3;22;2;1;02/07/2021;;9616,18;458;6;4
8192813299;3;22;2;1;25/09/2013;;7803,45;713,28;7;5
7401318399;1;1;1;1;01/09/2017;;8601,52;458;7;5
7440944499;1;1;2;1;19/02/2013;;7994,33;779;6;7
7321097699;3;22;1;1;05/01/2018;;7718,1;679,46;9;5
7451214299;3;22;1;1;14/04/2020;;7803,45;671,7;8;4
7292748699;3;22;1;1;28/08/2019;;10510,7;2189,48;7;8
7211567099;3;22;2;1;02/09/2019;;6189;587;6;1
8291624499;3;22;2;1;22/05/2019;;5831,21;458;7;4
7282518699;2;12;2;1;01/02/2019;;9679,66;1113,32;5;1
8082551899;3;22;1;1;09/12/2019;;9616,18;617,6;3;6
7582502199;4;25;3;1;31/05/2012;;10323,4;563,79;5;1
7770875599;3;22;1;1;11/05/2010;;8232,64;603,7;7;6
8231539599;3;22;2;1;16/12/2015;;17345,52;494;5;6
8001855899;1;1;2;1;29/12/2011;;7668,81;568,73;7;5
7952541199;2;10;2;1;19/01/2012;;8966,61;568,73;5;7
7911053299;3;22;1;1;05/03/2021;;9616,18;458;6;4
7251404499;3;22;1;1;01/02/2018;;8061,125;1098,5;6;3
8080978599;2;12;1;2;18/12/2013;01/09/2020;10879,52;0;;
7311510199;3;22;2;1;14/10/2016;;11800,12;574,38;5;6
8051704599;1;4;3;1;26/09/2012;;8630,04;889,73;4;4
7801984799;3;22;2;1;16/09/2016;;11800,12;685,11;5;2
8332426799;3;22;2;2;09/04/2014;04/06/2019;11800,12;0;;
7482153099;3;22;2;1;23/07/2014;;11800,12;1296,83;6;4
7591892999;3;22;2;1;12/12/2017;;12348,96;458;7;9
7651123999;3;22;3;1;06/02/2014;;7803,45;577,28;10;9
7211245599;3;22;2;1;25/09/2017;;11800,12;458;4;5
7801933199;3;22;2;1;05/10/2016;;11800,12;674,52;9;9
7611123899;3;22;2;1;08/12/2017;;7044,42;997,63;5;2
7781712199;4;25;2;1;14/09/2017;;7127,47;569,43;9;8
7361524999;5;33;1;1;27/06/2013;;4320,12;483,38;6;7
7262763099;3;22;2;1;23/03/2018;;11800,12;703,47;5;3
8072306599;3;22;2;1;27/10/2015;;11800,12;458;9;6
8592689599;5;33;2;1;23/10/2015;;3847,96;784,44;5;2
7582197299;3;22;1;1;09/12/2015;;7803,45;563,79;5;3
8242233699;1;1;2;1;08/03/2017;;4343,71;654,07;9;9
8242620199;3;22;2;1;19/03/2018;;11800,12;669,58;9;9
7542616499;3;22;2;1;06/04/2016;;7803,45;563,79;10;8
8292427299;3;22;2;1;17/02/2017;;9616,18;458;7;5
7482471899;3;22;2;1;28/02/2011;;4322,13;229;5;1
7872160099;3;22;1;1;27/03/2013;;9616,18;458;5;7
7311696499;3;22;2;1;11/05/2016;;11800,12;575,42;9;4
8302698399;2;12;2;1;10/11/2008;;8278,66;551,79;6;2
8352107699;3;22;2;1;27/02/2012;;7803,45;458;7;7
7870933599;3;22;2;1;30/08/2017;;11800,12;568,73;7;5
8220999499;3;22;2;1;15/09/2020;;9616,18;458;2;4
7700869199;3;22;3;1;24/04/2014;;12348,96;458;7;6
7382170799;3;22;1;1;30/01/2018;;11800,12;568,73;9;9
8060892699;3;22;1;1;19/08/2010;;8232,64;798,12;5;4
8571423099;3;22;2;1;04/07/2017;;11800,12;458;5;3
7261096299;3;22;1;5;09/10/2013;01/04/2020;3078,37;0;;
8451406899;3;22;1;1;11/11/2020;;9616,18;458;8;4
7600664299;3;22;1;1;16/10/2014;;4322,13;472,27;3;5
8471812099;3;22;2;1;16/08/2017;;11800,12;690,76;7;5
7561755999;3;22;2;1;06/06/2019;;11800,12;458;7;5
7412030899;1;4;2;1;02/04/2015;;7967,9;899,68;6;7
7450865199;3;22;1;1;18/01/2017;;11800,12;458;9;4
8432626099;3;22;3;1;17/02/2010;;12070,95;458;7;5
8292637399;3;22;2;1;05/01/2018;;11800,12;706,66;7;9
8571354599;3;22;3;1;01/09/1983;;11778,62;458;7;6
7980956199;3;22;1;1;09/07/2014;;11800,12;568,73;6;1
7870948199;3;22;1;1;15/09/2020;;9616,18;458;1;4
7272231699;3;22;3;1;27/02/2014;;3430,26;229;5;3
8042599799;3;22;2;1;31/12/2020;;9616,18;458;7;4
7672847899;3;22;2;1;03/04/2014;;7803,45;582,33;5;3
7781474399;3;22;3;2;24/04/2018;30/01/2021;8520,27;0;4;3
9740006399;3;22;1;1;27/11/2020;;2795,4;229;4;4
7980536299;3;22;2;1;12/07/2018;;9616,18;991,29;2;4
8191072099;3;22;1;1;16/03/2009;;5666,8;0;8;7
8011871399;1;1;2;4;04/07/1994;20/10/2019;13247,63;0;;
7522675499;3;22;2;1;05/02/2018;;11800,12;568,73;8;4
7931942499;3;22;2;1;13/07/2018;;9616,18;568,73;7;8
8111898699;3;22;2;1;26/07/2019;;9616,18;568,73;7;6
7642282099;3;22;1;1;19/01/2018;;7718,1;889,73;9;8
8002126199;3;22;1;1;20/12/2013;;11800,12;895,38;6;3
7761429899;3;22;2;1;05/02/2016;;6189;587;3;4
7761429899;2;12;1;1;03/09/2009;;6189;587;4;4
7781739599;3;18;2;1;03/04/2019;;6859,94;574,38;9;5
8401296599;3;22;1;1;22/09/2016;;4322,13;229;7;5
7801285699;3;22;2;1;20/03/2018;;6189;587;9;6
8212715899;1;1;2;1;27/08/2019;;5867,05;458;7;6
7280884299;3;22;3;1;02/12/1994;;8863,78;229;4;7
10290001299;3;22;1;1;24/12/2020;;9616,18;779;7;4
8501687299;3;22;2;1;29/03/2019;;2935,17;550;9;8
8060850899;3;22;2;1;24/01/2017;;11800,12;991,29;7;5
8401246399;2;12;2;1;14/08/2012;;8306,11;458;8;8
7290720699;1;6;2;1;01/06/1983;;13208,98;582,33;6;7
8432642199;1;1;2;1;30/07/2015;;7127,47;759,1;9;8
7200604499;3;22;2;1;09/10/2019;;9616,18;675,94;9;6
8631588099;2;12;1;1;09/06/2008;;8278,66;458;8;6
8292434499;3;22;1;1;20/07/2021;;9616,18;1040,91;4;4
8321480699;3;22;2;1;29/12/2017;;11800,12;996,94;7;5
7581442799;3;22;1;1;26/01/2015;;11184,95;1102,02;8;4
8081782099;3;22;1;1;25/07/2014;;11800,12;458;6;3
7610715199;1;1;2;1;24/07/2017;;6333,6;458;7;6
7571298799;3;22;1;1;01/09/2016;;11800,12;1413,85;9;8
8522679799;3;22;2;1;28/12/2016;;11800,12;991,29;6;3
8592726399;3;22;2;1;04/02/2016;;11800,12;1570,06;5;2
7542244399;3;23;2;1;12/07/2018;;7127,47;569,43;7;6
7762332099;3;22;1;1;18/08/2017;;11800,12;667,13;7;8
7862365299;3;22;1;2;30/08/2016;24/11/2019;11134,11;0;;
7862671099;3;22;1;1;25/09/2014;;7803,45;458;3;5
7342213399;1;1;1;5;08/05/2018;26/02/2021;5230,86;0;6;7
7900876399;3;22;2;1;14/12/2017;;11800,12;674,52;7;4
8300557199;3;22;1;1;23/01/2018;;7044,42;458;3;5
8132841699;3;20;2;1;15/12/2008;;9899,41;458;9;6
8442468499;3;22;1;1;04/11/2011;;11800,12;2046,7;6;2
7580953999;3;22;1;1;06/03/2015;;11800,12;2440,48;10;7
7531441499;1;5;2;1;06/09/1994;;11153,98;577,28;5;3
7751343899;3;22;2;1;08/06/2018;;11800,12;1092,85;3;4
7762650699;1;1;2;1;10/07/2018;;5867,05;569,43;1;4
8411264099;3;22;2;1;20/01/2016;;11800,12;685,11;6;4
8041349199;3;22;1;1;08/07/2014;;12348,96;458;8;9
7681444499;3;22;2;1;12/09/2016;;12348,96;779;6;4
7800815899;3;20;2;1;03/09/2008;;9679,66;568,73;7;5
7872834999;3;22;2;1;14/08/2013;;7803,45;568,73;8;4
8131047599;3;22;1;1;23/12/2020;;9616,18;568,73;6;4
7930889499;3;22;1;1;09/09/2016;;11800,12;458;9;9
8390689799;3;22;2;1;27/03/2017;;11800,12;577,28;9;5
7791133499;3;22;2;1;04/05/2017;;11800,12;991,29;5;2
7230604899;2;12;2;1;07/05/2019;;6318,36;569,43;5;2
7861462599;3;20;2;1;21/03/2016;;6229,58;1124,6;9;5
8482387199;3;22;2;1;29/07/2019;;9616,18;458;8;5
7722824599;3;22;2;1;05/05/2014;;8232,64;779;9;8
7251746099;3;22;1;1;04/08/2017;;11800,12;458;7;6
7470615599;3;22;2;1;05/08/2019;;6189;587;6;7
8042384399;3;22;1;1;25/05/2021;;9616,18;458;4;4
8441454699;3;22;1;1;17/07/2018;;11800,12;458;7;6
9540004599;3;22;1;1;19/10/2020;;6189;587;3;4
11200011499;1;1;1;1;14/12/2020;;5434,85;580,02;9;4
7652028599;3;22;1;2;16/11/2012;22/07/2021;7431,86;0;5;4
8230957299;3;22;1;1;23/02/2015;;11800,12;568,73;7;6
7970713099;2;12;2;1;23/04/2007;;8966,61;894,92;7;6
7490875299;3;22;1;1;28/07/2017;;11800,12;568,73;7;5
7442158599;3;22;2;1;07/02/2018;;11800,12;575,42;6;4
8602111199;3;22;2;1;22/08/2019;;9616,18;568,73;10;8
7301176799;3;22;2;1;15/09/2016;;11800,12;458;8;7
8150932199;1;1;1;1;24/12/2008;;9679,66;1107,67;5;2
7610602899;3;20;2;1;24/02/2015;;7103,91;583,56;8;5
8142027199;3;22;1;1;15/01/2015;;3251,44;140,35;10;8
8011346299;3;22;2;1;26/04/2017;;11800,12;574,38;9;9
8282493599;3;22;3;1;23/04/2013;;3430,26;793,94;6;7
12840013799;3;22;2;1;17/06/2021;;9616,18;1308,13;7;4
7560811799;3;22;2;1;10/04/1987;;11471,06;458;7;5
8172477399;1;5;2;1;13/11/1991;;10683,6;458;8;7
8372449399;1;3;2;1;14/01/2005;;8936,98;877,59;6;4
8542566799;3;22;2;1;09/12/1991;;17233,66;582,33;10;9
7871204699;3;22;2;1;02/08/2017;;11800,12;1113,32;2;1
8360593699;3;22;3;1;11/12/1990;;13117,33;458;7;6
8371828299;4;25;2;1;07/08/2008;;8966,61;576,84;6;1
7491617799;1;1;3;1;25/05/2012;;10913,3;574,38;6;3
7632157599;2;12;2;2;13/05/1991;10/02/2020;7129,02;0;;
7521738799;3;22;1;1;07/10/2010;;12019,65;458;7;9
7470747299;3;22;2;1;22/01/2018;;11800,12;1102,02;5;1
7441999699;1;1;3;1;17/03/2008;;6229,58;1113,31;6;7
8572684499;3;22;1;1;18/03/2020;;9616,18;563,79;9;4
7392480999;2;12;1;1;01/08/2008;;9316,32;675,94;7;5
8482397599;3;22;2;1;21/11/2019;;9616,18;809,63;7;6
7312713299;3;22;1;1;13/03/2020;;3522,21;871;6;4
7531159899;3;22;2;1;07/07/2010;;7539,73;458;9;8
8311455699;3;22;1;1;05/11/2019;;9616,18;0;10;9
7291534599;4;25;2;1;07/01/2014;;7380,95;569,43;7;6
7642813999;3;22;2;1;30/07/1998;;9801,79;780,37;7;5
7450924099;2;12;2;1;30/01/2012;;8630,04;458;5;1
7972224099;1;1;2;1;04/05/2015;;7103,91;921,56;7;5
8392277999;1;1;2;1;31/12/1991;;11421,3;2183,88;9;9
8021968099;3;22;2;1;26/10/2017;;9616,18;458;5;1
8252829999;4;25;2;1;01/11/1984;;15671,63;703,47;4;1
7762233499;3;22;2;1;05/10/2015;;7803,45;574,38;6;2
8492059399;3;22;2;1;27/05/2015;;7803,45;458;10;8
7562794099;3;22;2;1;24/02/2017;;2935,17;229;5;6
7342538799;3;22;1;1;21/06/2011;;11800,12;786,67;5;6
7381034999;3;22;2;1;30/12/2019;;8324,51;777,54;7;5
7702545399;4;25;1;1;23/09/2019;;5867,05;580,02;9;5
8322639899;3;22;1;1;05/04/2017;;11800,12;779;8;7
7381532599;3;22;2;1;09/02/2018;;11800,12;458;7;5
8221865399;1;5;2;4;05/06/1985;01/10/2021;10496,42;0;8;4
7980609399;3;22;1;1;09/10/2017;;7155,54;458;3;4
7502473399;3;22;1;1;07/02/2017;;11800,12;563,79;7;8
8012400899;3;22;2;1;25/02/2010;;8232,64;771,85;5;5
8112499699;1;4;3;2;10/04/1987;08/04/2018;17911,87;0;;
7682601799;2;10;2;1;04/04/2012;;8966,61;582,33;8;8
7441723299;3;22;2;1;24/04/2017;;11800,12;458;6;4
7562526299;3;22;2;2;29/10/2019;06/11/2020;7215,35;975,5;;
7892436599;1;1;1;1;28/09/2011;;7668,81;680,25;9;8
8541576999;3;22;2;1;03/04/2014;;8232,64;577,28;9;5
8381203999;3;20;2;1;05/02/2018;;7405,44;817,73;6;4
7382273599;1;4;2;1;10/10/2013;;8630,04;568,73;6;4
7302058299;1;4;3;1;09/11/2006;;8601,52;579,14;8;4
8091284199;3;22;2;1;27/11/2020;;9616,18;458;6;4
7880731299;3;22;2;1;09/05/2019;;9616,18;574,38;10;9
7642460299;3;22;1;1;18/06/2019;;11800,12;458;7;4
8251960599;1;1;2;1;18/09/2017;;6333,6;458;5;3
8181209699;2;12;1;1;31/10/2013;;7380,95;809,24;5;4
8161702899;3;22;2;1;11/03/2015;;7803,45;1102,73;10;9
8111323899;3;22;2;1;22/03/2015;;11800,12;582,33;10;8
7582648799;3;22;2;1;04/05/2018;;11800,12;1413,3;9;8
8521818599;3;22;2;1;06/04/2016;;11800,12;458;6;7
7982196899;3;22;2;1;01/08/1994;;5930,6;229;9;8
7371590999;3;22;2;1;14/01/2015;;11800,12;458;5;1
7811204099;3;22;2;1;13/09/2019;;7803,45;797,08;10;8
8381046899;1;1;3;4;17/07/2006;27/01/2018;21387,5;0;;
7771497299;2;12;2;1;01/08/1984;;14830,43;582,33;6;4
8070599399;1;1;1;2;11/06/2013;27/06/2021;7615,83;0;4;2
8250841299;3;22;3;1;15/04/2014;;12348,96;796,26;9;4
7570881299;3;22;2;1;17/09/2019;;3522,21;321;7;6
7301952599;3;22;1;1;10/04/2017;;11800,12;1097,08;5;4
7271832299;5;33;2;1;06/04/2018;;3564,51;458;7;5
8051411099;3;20;3;1;05/12/2011;;8966,61;458;10;9
8492786999;4;25;3;1;27/12/1994;;13711,77;680,7;6;4
8491287299;3;22;3;1;07/08/2014;;11800,12;458;5;1
8362716299;1;4;1;1;26/03/2010;;9316,32;579,14;7;5
7592420999;3;22;2;1;05/10/2010;;7803,45;458;5;4
7830861999;4;25;2;1;18/04/1990;;14205,11;1000,59;10;9
8140645599;3;22;2;1;04/02/2016;;11800,12;458;2;4
7351086999;3;22;2;5;05/04/2017;14/06/2021;9099,25;275;6;4
7541890299;3;22;2;1;21/08/2013;;13117,33;577,28;8;7
8500612099;3;22;2;1;11/12/1990;;12897,8;582,33;9;5
7531349899;3;22;1;1;10/06/2008;;7923,92;458;8;8
8021658699;1;1;2;1;12/12/2017;;8306,11;779;5;5
7871844499;4;25;2;1;24/02/2014;;8306,11;563,79;5;7
7722400299;3;22;1;1;05/12/2016;;11800,12;458;7;6
8482150699;4;25;2;2;24/01/2007;01/09/2019;13122,17;0;;
7381329199;3;22;1;1;17/10/2017;;11800,12;1525,29;10;8
7891457499;3;22;3;1;05/03/2009;;9364,14;458;9;6
7531208899;3;20;2;1;20/08/2008;;11144,35;814,09;5;4
8240625999;3;22;1;1;29/01/2015;;11800,12;1102,02;7;6
7641960099;3;22;1;1;31/08/2017;;11800,12;577,28;10;8
8040776399;3;22;3;6;02/03/2015;23/07/2021;9266,61;0;7;6
7421828799;3;22;1;1;06/11/2019;;9616,18;669,58;10;9
7580782499;1;1;3;1;01/07/2008;;9316,32;1203,58;2;3
7551395599;1;1;3;1;22/06/2011;;7668,81;575,42;9;7
8010943699;3;22;1;1;07/10/2019;;9616,18;458;8;7
7441625899;1;1;2;1;03/05/1993;;12160,15;582,33;6;4
7751205099;4;25;1;2;30/12/2009;14/09/2021;3707,09;458;7;7
9980003199;2;12;1;1;27/10/2020;;4180,66;458;5;4
8021606799;3;22;3;1;05/06/2013;;7803,45;458;9;8
8460740399;1;5;2;1;01/06/1990;;16043,58;582,33;3;5
8211740499;3;22;1;1;08/11/2019;;9616,18;458;7;9
7582406999;3;22;3;4;01/08/2016;03/02/2020;12329,19;0;;
7211610299;3;22;3;2;01/09/1989;08/04/2018;15717,84;1265;;
8450781899;3;22;2;1;11/07/1996;;12002,48;579,14;7;7
8592756099;3;22;2;1;12/02/2015;;7803,45;703,47;7;7
7851444999;3;22;2;1;20/06/2006;;11800,12;779;9;9
8290735599;1;4;2;1;08/07/2014;;6837,25;458;5;7
7231402999;3;22;2;1;19/05/2016;;24725,12;491,14;6;3
7772089999;3;22;1;1;26/04/2017;;11800,12;1100;9;8
8282339799;3;22;2;1;05/09/2019;;9616,18;792,32;9;6
7470525599;3;22;1;1;31/07/2013;;11800,12;701,61;8;8
7461992199;4;25;2;1;20/07/1994;;13136,37;458;7;4
8261254799;3;22;1;1;24/03/2014;;7803,45;778,54;5;7
8021713199;3;22;2;1;31/08/1992;;16231,16;582,33;5;6
7522755699;2;12;2;1;27/05/2015;;6580,61;910,8;9;5
7291123199;3;22;1;2;11/05/2016;20/02/2019;29075,71;0;;
7341050999;3;20;3;1;05/12/2011;;10323,4;895,38;9;4
7670711099;3;20;1;1;11/01/2017;;7288,61;458;9;8
8521187899;1;4;2;1;11/07/2016;;6837,25;681,58;9;8
8561615299;3;22;3;1;29/02/1996;;9302,86;229;7;8
8300963099;1;1;3;1;02/01/2012;;11578,98;670,45;7;5
7441449699;3;22;2;1;18/03/2014;;6242,76;458;7;5
7571086799;3;22;2;1;10/04/2002;;4917,62;458;9;6
7481103899;3;22;2;1;26/06/2017;;11800,12;825,16;7;5
7222839199;3;20;2;1;01/02/2017;;6333,6;923,52;5;3
8030669899;3;22;1;1;23/03/2020;;9616,18;779;4;4
7642734099;5;32;3;1;17/01/1984;;12905,82;582,33;7;6
8291621799;3;22;1;1;14/09/2016;;11800,12;574,38;4;6
